Product_Name,Rating,Review_Comments
"Palm Treo 700p / 700w / 700wx JAVOScreen 2.0 Ultra Clear Screen Protector, Ultra Clear: Cell Phones & Service",4.0,Kind of difficult to place without getting some kind of stuff between the screen and the protector. Does what it is supposed to do
"Eforcity Nokia CA-53 Compatible USB Data Cable for Nokia 3230 / 3250 / 3300 / 6111 / 6125 / 6126 / 6131 / 6136 / 6170 / 6230 / 6230i / 6233 / 6235 / 6235i / 6236 / 6236i / 6255 / 6255i / 6256 / 6260 / 6265 / 6265i / 6270 / 6280 / 6282 / 6630 / 6670 / 6680 / 6681 / 7270 / 7370 / 7610 / 7710 / 9300 / 9300i / 9500 / E60 / E61 / E62 / E70 / N70 / N71 / N72 / N73 / N80 / N90 / N92 / N93/7370 / 7373 , 6234: Cell Phones & Service",5.0,The price is good and the cable is working well. I had a very good experience with this cable.
"Eforcity Nokia CA-53 Compatible USB Data Cable for Nokia 3230 / 3250 / 3300 / 6111 / 6125 / 6126 / 6131 / 6136 / 6170 / 6230 / 6230i / 6233 / 6235 / 6235i / 6236 / 6236i / 6255 / 6255i / 6256 / 6260 / 6265 / 6265i / 6270 / 6280 / 6282 / 6630 / 6670 / 6680 / 6681 / 7270 / 7370 / 7610 / 7710 / 9300 / 9300i / 9500 / E60 / E61 / E62 / E70 / N70 / N71 / N72 / N73 / N80 / N90 / N92 / N93/7370 / 7373 , 6234: Cell Phones & Service",5.0,I recently bought a Nokia 6265 and wanted to upload some music to it and create my own ringtones.  However the Nokia CA-53 cable was around 50 dollars.  This was a great alternative.  So far everything that I have used it for is working flawlessly.  I would highly suggest buying this item if you wanted a cheaper alternative than the CA-53
"Eforcity Nokia CA-53 Compatible USB Data Cable for Nokia 3230 / 3250 / 3300 / 6111 / 6125 / 6126 / 6131 / 6136 / 6170 / 6230 / 6230i / 6233 / 6235 / 6235i / 6236 / 6236i / 6255 / 6255i / 6256 / 6260 / 6265 / 6265i / 6270 / 6280 / 6282 / 6630 / 6670 / 6680 / 6681 / 7270 / 7370 / 7610 / 7710 / 9300 / 9300i / 9500 / E60 / E61 / E62 / E70 / N70 / N71 / N72 / N73 / N80 / N90 / N92 / N93/7370 / 7373 , 6234: Cell Phones & Service",5.0,This product helps you copy anything on your computer to your nokia phone.I love it to death and use it almost everyday.Eforcity really did a good job shipping it to me and I completely want more bussiness with them
"Eforcity Nokia CA-53 Compatible USB Data Cable for Nokia 3230 / 3250 / 3300 / 6111 / 6125 / 6126 / 6131 / 6136 / 6170 / 6230 / 6230i / 6233 / 6235 / 6235i / 6236 / 6236i / 6255 / 6255i / 6256 / 6260 / 6265 / 6265i / 6270 / 6280 / 6282 / 6630 / 6670 / 6680 / 6681 / 7270 / 7370 / 7610 / 7710 / 9300 / 9300i / 9500 / E60 / E61 / E62 / E70 / N70 / N71 / N72 / N73 / N80 / N90 / N92 / N93/7370 / 7373 , 6234: Cell Phones & Service",5.0,"Works fine. Difficult to connect but connects securely. Comes with an unlabeled cd (couldn't tell one side from the other) that has a great selection of ringtones and wallpapers, though the tones aren't labeled in any helpful way. I was impressed. It also has links to any 1st party software you need though I'm sure a Google search would be just as easy"
"Bargaincell- Brand New Universal Horizontal Slim Eva Pouch Leather Case with Belt Clip of Lg Lx-550, Cu500, Motorola Razr V3, V3c, V3m, V3i, Samsung A900, T809, D807, A990, T629, Sanyo 6600: Cell Phones & Service",5.0,"I bought this case for my LG Chocolate and it is perfect.  The belt clip is very strong, making accidental unclipping rare. The pouch is made of reinforced leather and nylon which protect the phone from any impacts.  The front flap is also reinforced leather and is secured closed by two magnets.  The bottom of the case has a small hole for access to the Chocolate's ""End"" button.  This allows you to silence calls without having to remove the phone from the case.  The only dislike I have is the name ""Cellnet"" embossed on the front flap, but this is not really a big deal.  I would recommend this case to anyone who owns a Chocolate"
"Bargaincell- Brand New Universal Horizontal Slim Eva Pouch Leather Case with Belt Clip of Lg Lx-550, Cu500, Motorola Razr V3, V3c, V3m, V3i, Samsung A900, T809, D807, A990, T629, Sanyo 6600: Cell Phones & Service",5.0,"I've had this case for under a month, but it's working great.  When I first got the case, I thought I was going to have to send it back because I thought it was too small for my phone(I have an LG CU500 from Cingular.).  It was a pretty tight fit, but it worked.  The case has since seemed to stretch a little  so it is a lot easier to get my phone in and out"
USB DATA CABLE + CD DRIVER for LG 5450/ CE500 / CU320 / LX1200/ LX5550 / VX5550 / VX6000: Cell Phones & Service,4.0,"The computer recognizes my phone when I  plug it in, but the drivers on the provided CD are pretty much worthless. "
"Bargaincell- 2 Pieces Value Combo of Motorola Razr Razor V3, V3c, V3m, V3t, V3e Auto Car Charger Adapter+Crystal Clear Hard Shell Case: Cell Phones & Service",5.0,"I needed a Razr Car Charger, and the Crystal Clear Hard Shell Case was included with the purchase.  I did not think I would even use it, but I love it!  It is light weight, easy to clip onto my jeans, and does a great job of protecting my Razr phone!"
"Bargaincell- 2 Pieces Value Combo of Motorola Razr Razor V3, V3c, V3m, V3t, V3e Auto Car Charger Adapter+Crystal Clear Hard Shell Case: Cell Phones & Service",4.0,Cheap. Simple. Good looking.The only thing missing is a belt clip.  There are stick on belt clips that work fine with this
"Bargaincell- 2 Pieces Value Combo of Motorola Razr Razor V3, V3c, V3m, V3t, V3e Auto Car Charger Adapter+Crystal Clear Hard Shell Case: Cell Phones & Service",5.0,prompt deliveryexcellent qualitya nice bonus - hard shell case! that doesn't ruin Razr's stylish look a single bit
