Product_Name,Rating,Review_Comments
Body Glove Scuba II Cellsuit for Motorola i860 - Black/Blue: Cell Phones & Service,1.0,"Whereas the body glove cosmetically looks good, it has a diabolical flaw inherent in its POOR design. The attachment button that is mounted on the rear of the glove that allows quick engagement and disengagement to the belt clip is seriously defective. The plastic button resides in a small pocket sewn into the rear of the glove. The problem is that the button flange that holds the button connector to the glove is floating inside of the rubber elastic glove. The pocket stretches! As soon as any pressure is applied to the phone when it is hanging on your belt (like when you sit down or bump anything), the connector easily (and silently) dislodges from its elastic pocket!!! Your valuable cell phone drops to the ground and you have lost it! You have lost your phone but the button is still attached to your belt clip. This is a dreadfully constructed device that the designer should be ashamed of. Use this glove at your own peril"
Body Glove Scuba II Cellsuit for Motorola i860 - Black/Blue: Cell Phones & Service,2.0,"Looks nice, protects the i860 very well.  But... I've only had it for 3 months, the release broke off after 2 months which I rarely used.  The swivel spins freely now and no longer rachets.  The cover for the screen housing gets in the way of the camera, it has to be held down away from the lense.  Body Glove needs to send this one back to the engineers"
Aluminium Case for Sprint PPC-6700//Verizon VX6700/HTC Apache Ext. Batt. Version (Black): Cell Phones & Service,1.0,I never got my order even after a month after I placed it.  They reply to you email with false info.  Always saying its on the way.  One item that i did get was the wrong item.  You have been warned. Be very careful from these guys.
Samsung A820 Prepaid Phone (STi Mobile) : Cell Phones & Service,1.0,"I've previously had subscription cell phone services with a variety of providers, but found I rarely used the number of minutes I was paying for.  A prepaid phone service seemed like the way to go, and STI Mobile sounded like a good alternative because the price was competitive and minutes don't expire.  I signed up and shortly after received my Samsung phone.  It arrived, however, defective - the port for recharging the phone was damaged.  Per the STI Mobile web site, I contacted them within 14 days to arrange for a replacement phone.  This resulted in a number of email exchanges with customer service.  In the first one, the rep told me that I was mistaken, and must have been sent the wrong charger.  No offer was made to replace the charger, strangely, which was included as part of the package deal.  After additional emails where I reassured her that I did in fact have the right charger (I took the phone in to a local merchant, who showed me the charger I was shipped worked with an identical model phone - it was the port on the shipped phone that was defective).  At this point, the rep apologized and told me I would have to contact Samsung for a replacement phone!  This entire process took several weeks.In short, I guess you get what you pay for.  If I had been shipped a working phone STI Mobile probably would have met my needs, but I was turned off by the poor customer service and have since found another prepaid phone provider"
Motorola Razr V3 Swivel Belt Clip Holster - Black (Face Out): Cell Phones & Service,1.0,Worthless. It rips off your battery door when you try to take the phone off. Flimsy and broke within a week. Not even worth the 0.01 I paid for it which is sad. :
Motorola Razr V3 Swivel Belt Clip Holster - Black (Face Out): Cell Phones & Service,1.0,Poorly made and weak. Pulls the battery off my RAZR everytime I disconnect it from the holder. Stopped using it within a day after purchase. There are better holsters for the RAZR on the market. Avoid this one
Motorola Razr V3 Swivel Belt Clip Holster - Black (Face Out): Cell Phones & Service,1.0,Title says it all.  Phone falls out.  Clip swivels badly.  Justtrash
Motorola V171 Prepaid Phone (NET10): Cell Phones & Service,1.0,"My Motorola C139 with Net10 crashed on me.  I called Net10 and they promptly sent me out a new phone, except they sent me this flip phone (V171).  I liked my candy bar phone and didn't want this flip piece of junk.  I was happy with Net10 service up to the point of my old phone failing, and then things quickly went downhill.  Net10 would not transfer my number to the replacement phone, even though I had minutes available on the old phone.  I gave my wife the V171 to use and took back from her our Cingular phone, which works awesome with no problems.  She had problems all the time with the V171.  She had to always type in the area codes for all numbers dialed, even the local numbers.  She also had problems trying to dial a number and the phone would not dial after pressing all the numbers in the phone and hitting send.  In my opinion, the V171 is completely worthless.Overall, I am a very dissatisfied customer.  My recommendation is to stay away from this phone and this service.  Go shop Cingular for all the great deals they have"
Motorola V171 Prepaid Phone (NET10): Cell Phones & Service,1.0,"service is terrible, no good ringtones, my missed calls list is always mixed up on the dates. Dont get it! You will end up paying the same if you have a plan"
Three-Piece Value Combo Pack for Nokia 6230: Cell Phones & Service,2.0,I wouldn't recommend this product to any one. The phone cover really sucks. I just used this product for a month....and the clip cover peeled off....really disappointed with this purchase.
